"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.589787583E1,-3.100997731E-2,-1.541156477E0,-1.912565768E-2
5.590790383E1,-2.513997944E-1,-1.621193018E0,-2.104120553E-2
5.591793183E1,-3.773934046E-1,-1.658632302E0,-1.670672303E-1
5.592795983E1,-3.878318540E-1,-1.585868088E0,-3.841568059E-1
5.593798783E1,-3.157101765E-1,-1.347140599E0,-7.343477207E-1
5.594801583E1,-2.174083219E-1,-9.963334606E-1,-1.225468812E0
5.595804383E1,-7.610743202E-2,-5.937999523E-1,-1.778946950E0
5.596807183E1,1.098472551E-3,-2.976911044E-1,-2.168680245E0
5.597809983E1,1.527573395E-1,-8.499176458E-2,-2.471006438E0
5.598812783E1,2.430955788E-1,1.267686586E-1,-2.886406671E0
5.599815583E1,2.019023830E-1,2.097586289E-1,-3.469957623E0
5.600818383E1,1.596050868E-1,1.492943991E-1,-3.969267156E0
5.601821183E1,4.714288384E-2,3.625785336E-2,-4.338189626E0
5.602823983E1,-1.920152530E-2,6.458980590E-3,-4.615800807E0
5.603826783E1,5.935428210E-2,1.244904372E-1,-4.749365830E0
5.604829583E1,2.120954686E-1,2.741848589E-1,-4.738724483E0
5.605832383E1,3.600466161E-1,4.887455137E-1,-4.514425875E0
5.606835183E1,4.464207356E-1,6.986270803E-1,-4.260136898E0
5.607837983E1,2.830703609E-1,7.734525103E-1,-3.853045558E0
5.608840783E1,2.045516103E-1,7.989595268E-1,-3.257034774E0
5.609843583E1,4.744430780E-2,7.114699048E-1,-2.753233411E0
5.610846383E1,-8.362066559E-2,6.559047646E-1,-2.500257719E0
5.611849183E1,-1.007683564E-1,7.749041547E-1,-2.199414965E0
5.612851983E1,-2.080402784E-2,1.057176078E0,-1.764778562E0
5.613854783E1,2.078459316E-1,1.342379504E0,-1.305593208E0
5.614857583E1,4.060759708E-1,1.537345262E0,-9.047005016E-1
5.615860383E1,2.640548502E-1,1.715190665E0,-2.574078816E-1
5.616863183E1,8.478097245E-3,1.734319831E0,5.747029459E-1
5.617865983E1,-3.982119774E-1,1.613868065E0,1.160802115E0
5.618868783E1,-5.716963807E-1,1.446412141E0,1.423598206E0
5.619871583E1,-4.366724038E-1,1.385227607E0,1.451457265E0
5.620874383E1,2.668559588E-2,1.571378396E0,1.507602814E0
5.621877183E1,5.533986157E-1,1.851233446E0,1.960025863E0
5.622879983E1,9.430867414E-1,2.172442929E0,2.896848044E0
5.623882783E1,1.169067228E0,2.331386330E0,3.750723962E0
5.624885583E1,9.129743848E-1,2.181100024E0,4.693973402E0
5.625888383E1,2.662813968E-1,1.741859084E0,5.943240967E0
5.626891183E1,-2.194719505E-1,1.043190635E0,6.694795289E0
5.627893983E1,-5.098352511E-1,4.832846528E-1,6.350236412E0
5.628896783E1,-7.143356252E-1,2.434034347E-1,5.165211622E0
5.629899583E1,-6.258232521E-1,1.361929815E-1,4.486750419E0
5.630902383E1,-4.684970444E-1,2.752503678E-3,4.626947939E0
5.631905183E1,-4.691466701E-1,-3.292219225E-1,5.071004207E0
5.632907983E1,-5.731025630E-1,-7.204086164E-1,5.376768562E0
5.633910783E1,-7.778890852E-1,-1.130970206E0,4.811826373E0
5.634913583E1,-9.006602217E-1,-1.497484939E0,3.447038877E0
5.635916383E1,-1.005291030E0,-1.542908741E0,2.051605539E0
5.636919183E1,-9.592743194E-1,-1.338290692E0,1.020605180E0
5.637921983E1,-9.787755145E-1,-1.229674568E0,5.975854397E-2
5.638924783E1,-1.124272512E0,-1.159527861E0,-7.412345713E-1
5.639927583E1,-1.238241324E0,-1.083893395E0,-1.219578912E0
5.640930383E1,-1.359879928E0,-1.069956849E0,-1.239108027E0
5.641933283E1,-1.359115112E0,-1.167132603E0,-8.972815543E-1
5.642935983E1,-1.108016010E0,-1.232779732E0,-7.335519147E-1
5.643938783E1,-8.483464989E-1,-1.131312560E0,-8.774232405E-1
5.644941583E1,-6.470827780E-1,-1.005801199E0,-1.087721860E0
5.645944483E1,-3.997054294E-1,-1.020305656E0,-1.120533510E0
5.646947183E1,-3.495211163E-1,-1.050877531E0,-1.255301306E0
5.647950083E1,-5.642569683E-1,-1.010705259E0,-1.616257530E0
5.648952783E1,-6.916584418E-1,-1.014167395E0,-1.986005042E0
5.649955683E1,-7.443631241E-1,-1.081792783E0,-2.401545609E0
5.650958483E1,-6.225696420E-1,-1.002099181E0,-2.784215468E0
5.651961283E1,-4.132637338E-1,-8.404710303E-1,-3.374826348E0
5.652964083E1,-1.609996478E-1,-6.769036509E-1,-4.149933840E0
5.653966883E1,1.222006676E-1,-4.336343367E-1,-4.968929363E0
5.654969683E1,4.332187459E-1,-2.086308472E-1,-5.724242275E0
5.655972483E1,4.096309318E-1,-3.656044677E-2,-6.141808317E0
5.656975283E1,2.208167370E-1,4.958438873E-2,-6.108714831E0
5.657978083E1,-7.993450776E-2,3.609369278E-2,-5.405570776E0
5.658980883E1,-3.227415995E-1,2.831221819E-3,-4.419667652E0
5.659983683E1,-5.564090547E-1,-3.059073195E-2,-3.487857705E0
5.660986483E1,-4.881521675E-1,-1.681556895E-2,-2.638421577E0
5.661989283E1,-4.553058721E-2,1.117408758E-1,-2.077599337E0
5.662992083E1,3.684397826E-1,4.709033199E-1,-2.283190362E0
5.663994883E1,5.019318621E-1,9.980789275E-1,-2.658399759E0
5.664997683E1,6.207877030E-1,1.385679013E0,-2.642010013E0
5.666000483E1,7.794904183E-1,1.473992580E0,-2.173004261E0
5.667003283E1,6.095596603E-1,1.407580782E0,-1.487323501E0
5.668006083E1,8.218824394E-2,1.159960701E0,-6.224554020E-1
5.669008883E1,-5.137892114E-1,7.342239060E-1,6.178805405E-1
5.670011683E1,-9.679982921E-1,3.399313903E-1,1.994606296E0
5.671014483E1,-1.060164079E0,-5.708841294E-2,3.066866364E0
5.672017283E1,-8.013720149E-1,-1.555276041E-1,3.396295570E0
5.673020083E1,-1.256544351E-1,2.153340952E-1,2.964710829E0
5.674022883E1,5.972717000E-1,7.928698710E-1,2.224663827E0
5.675025683E1,1.157431853E0,1.338601033E0,2.180157745E0
5.676028483E1,1.538054967E0,1.635027531E0,2.739286047E0
5.677031283E1,1.362123504E0,1.573542304E0,3.258474943E0
5.678034083E1,6.481232900E-1,9.889558093E-1,3.701728973E0
5.679036883E1,-5.242244449E-2,1.572623268E-1,4.170642924E0
5.680039683E1,-2.360256372E-1,-3.742827590E-1,4.329215904E0
5.681042483E1,-7.180026334E-2,-5.256366205E-1,3.892366329E0
5.682045283E1,1.789169783E-1,-4.111187558E-1,3.564569666E0
5.683048083E1,6.002232648E-1,-2.438356170E-1,3.657162665E0
5.684050883E1,1.010880456E0,-2.879646997E-1,3.830474136E0
5.685053683E1,8.959684159E-1,-4.130274332E-1,4.316519845E0
5.686056483E1,2.064330250E-1,-8.165516791E-1,4.797496601E0
5.687059283E1,-5.546409298E-1,-1.466150733E0,4.670974549E0
5.688062083E1,-9.099200186E-1,-1.909379474E0,4.338914096E0
5.689064883E1,-9.728708500E-1,-1.993679513E0,3.949843875E0
5.690067683E1,-8.935226718E-1,-1.889682689E0,3.236771833E0
5.691070483E1,-4.843457763E-1,-1.607419610E0,2.376655766E0
5.692073283E1,4.692712158E-2,-1.203047371E0,1.613052086E0
5.693076083E1,3.522154402E-1,-8.267313892E-1,9.508958441E-1
5.694078883E1,5.508722531E-1,-4.984980847E-1,2.540112340E-1
5.695081683E1,8.571028505E-1,-2.414386971E-1,-3.978767127E-1
5.696084483E1,1.061525091E0,-1.168852562E-1,-9.140314883E-1
5.697087283E1,1.133070818E0,-1.580386908E-1,-1.226530666E0
5.698090083E1,1.024718550E0,-2.937009645E-1,-1.397331344E0
5.699092883E1,8.954082526E-1,-3.969790189E-1,-1.478416438E0
5.700095683E1,7.668796552E-1,-3.819461198E-1,-1.658694867E0
5.701098483E1,7.640967460E-1,-2.912419179E-1,-2.011412948E0
5.702101283E1,8.530269758E-1,-3.952893198E-2,-2.535701786E0
5.703104083E1,8.690873037E-1,2.641099602E-1,-3.374148071E0
5.704106883E1,8.800533912E-1,4.928853424E-1,-4.465192904E0
5.705109683E1,6.897934724E-1,5.511275572E-1,-5.446259796E0
5.706112483E1,2.863474330E-1,4.810058467E-1,-5.744540300E0
5.707115283E1,-1.036256714E-1,3.026204534E-1,-5.311730567E0
5.708118083E1,-5.182031649E-1,1.947692916E-2,-4.491329373E0
5.709120883E1,-9.870089058E-1,-3.881144938E-1,-3.484193839E0
5.710123683E1,-1.357392230E0,-7.443888518E-1,-2.419142219E0
5.711126483E1,-1.346001269E0,-8.567631273E-1,-1.569542955E0
5.712129283E1,-9.766209617E-1,-8.128101920E-1,-1.187469512E0
5.713132083E1,-4.480943914E-1,-6.277329527E-1,-1.391270705E0
5.714134883E1,1.791529135E-1,-2.412201574E-1,-2.037775120E0
5.715137679E1,6.259979376E-1,3.258448631E-1,-2.691022545E0
5.716140479E1,8.529469420E-1,8.076729745E-1,-3.228952936E0
5.717143279E1,7.528885107E-1,1.096106329E0,-3.655265828E0
5.718146079E1,5.954996648E-1,1.145862918E0,-3.893447480E0
5.719148879E1,2.785814900E-1,1.045254410E0,-3.622576384E0
5.720151679E1,2.843895659E-2,1.015341516E0,-2.738342891E0
5.721154479E1,-3.199564611E-1,8.451808164E-1,-1.598001353E0
5.722157279E1,-6.892463192E-1,5.723694684E-1,-5.373304671E-1
5.723160079E1,-5.559243205E-1,4.123478405E-1,3.217792940E-1
5.724162879E1,-1.685954002E-1,4.886170211E-1,4.759867430E-1
5.725165579E1,2.174415414E-1,9.316488567E-1,5.503259039E-1
5.726168379E1,5.642114331E-1,1.442810403E0,1.290074698E0
5.727171279E1,9.574467722E-1,1.772928411E0,2.267000007E0
5.728173979E1,1.199871602E0,1.676239876E0,2.909370441E0
5.729176779E1,9.149803452E-1,1.320552725E0,3.681570112E0
5.730179579E1,2.327444539E-1,9.972239184E-1,4.717781510E0
5.731182379E1,-4.433939975E-1,5.173851760E-1,5.356175838E0
5.732185179E1,-8.117727497E-1,-4.555609569E-2,5.347748830E0
5.733187979E1,-9.694421158E-1,-2.927738884E-1,4.810915961E0
5.734190779E1,-9.358531509E-1,-2.216109350E-1,4.297069082E0
5.735193579E1,-6.084255197E-1,-1.035930732E-1,4.899947421E0
5.736196379E1,-4.988541070E-1,-1.443793027E-1,5.966494174E0
5.737199179E1,-9.694508866E-1,-3.974102511E-1,6.223158290E0
5.738201979E1,-1.061829950E0,-1.049389414E0,5.886529407E0
5.739204779E1,-8.125124225E-1,-1.657688269E0,4.694742311E0
5.740207579E1,-1.335800801E0,-1.330093334E0,2.451894228E0
5.741210379E1,-1.398320839E0,-9.594088054E-1,7.706244314E-1
5.742213179E1,-1.161681463E0,-9.131555754E-1,-2.652624464E-1
5.743215979E1,-1.069836835E0,-8.861812001E-1,-1.072353038E0
5.744218779E1,-8.144750404E-1,-9.205873865E-1,-1.117271349E0
5.745221579E1,-4.392589927E-1,-8.900538111E-1,-3.210150629E-1
5.746224379E1,-1.528270675E-1,-7.713962638E-1,2.770831776E-1
5.747227179E1,-1.047318184E-1,-8.304765308E-1,3.621812153E-1
5.748229979E1,2.981944766E-2,-9.851492719E-1,5.125493824E-2
5.749232779E1,7.140820753E-2,-1.220641497E0,-4.947621524E-1
5.750235579E1,-1.474707256E-1,-1.236120100E0,-9.941973996E-1
5.751238379E1,-3.774934651E-1,-1.044288303E0,-1.466990978E0
5.752241179E1,-5.066107310E-1,-9.392166156E-1,-1.870478679E0
5.753243979E1,-5.019020413E-1,-8.471900658E-1,-2.130872734E0
5.754246779E1,-5.125576051E-1,-6.151126148E-1,-2.542457659E0
5.755249579E1,-1.863002210E-1,-4.439706060E-1,-3.033644823E0
5.756252379E1,1.946941549E-1,-2.300537297E-1,-3.582604233E0
5.757255179E1,5.301597707E-1,5.940332562E-2,-3.836382163E0
5.758257979E1,7.346278755E-1,2.075337633E-1,-3.737639063E0
5.759260779E1,7.273631486E-1,3.306044966E-1,-3.187880339E0
5.760263579E1,4.169023830E-1,3.104542606E-1,-2.790330486E0
5.761266379E1,-6.966467746E-2,4.801178008E-2,-2.734747438E0
5.762269179E1,-3.391204546E-1,-1.280724415E-1,-2.615491136E0
5.763271979E1,-4.852576496E-1,-4.441267267E-2,-2.528801486E0
5.764274779E1,-3.159314205E-1,6.036007628E-2,-2.443674797E0
5.765277579E1,-1.847294761E-1,2.349611516E-1,-2.392249705E0
5.766280379E1,1.270269594E-1,3.157480372E-1,-2.483417737E0
5.767283179E1,5.373868196E-1,2.555649854E-1,-3.000229740E0
5.768285979E1,-2.731174863E-1,1.026998525E0,-2.581763812E0
5.769288779E1,-4.519433211E-1,1.496555524E0,-2.042447045E0
5.770291579E1,-4.641774504E-1,1.255912340E0,-1.604601105E0
5.771294379E1,-6.253423186E-1,8.948252852E-1,-1.017099774E0
5.772297179E1,-8.903587434E-1,5.825342681E-1,-2.637035787E-1
5.773299979E1,-1.201139717E0,2.972921781E-1,5.671717322E-1
5.774302779E1,-1.228066730E0,7.742005885E-3,1.215715656E0
5.775305579E1,-9.695056312E-1,-1.324278863E-1,1.471330782E0
5.776308379E1,-4.512856190E-1,1.646020442E-2,1.168646740E0
5.777311179E1,-1.183341048E-1,3.835874332E-1,5.219645691E-1
5.778313979E1,-4.569403516E-2,8.765941054E-1,2.542913157E-1
5.779316779E1,-9.370546807E-3,1.085640105E0,8.076817453E-1
5.780319579E1,4.015421494E-1,9.385377538E-1,1.740963437E0
5.781322379E1,6.649401746E-1,5.291493353E-1,2.654296768E0
5.782325179E1,5.384938437E-1,-1.370394391E-1,3.361697010E0
5.783327979E1,3.612602057E-1,-7.191766812E-1,3.982234526E0
5.784330779E1,2.938376066E-1,-8.859389792E-1,4.149835607E0
5.785333579E1,2.453403066E-1,-6.687067316E-1,3.610131755E0
5.786336379E1,4.158743328E-1,-4.254714775E-1,2.643437904E0
5.787339179E1,6.573183290E-1,-2.344229154E-1,1.959532943E0
5.788341979E1,7.646987168E-1,-8.067081839E-2,1.817228086E0
5.789344779E1,6.462547392E-1,-7.160821885E-2,2.198703943E0
5.790347579E1,7.362226304E-1,-3.529306278E-1,2.560161858E0
5.791350379E1,8.900540303E-1,-6.556747498E-1,2.355675371E0
5.792353179E1,9.957066391E-1,-7.718418217E-1,1.778820065E0
5.793355979E1,9.232647534E-1,-7.543010518E-1,1.253496271E0
5.794358779E1,8.072386725E-1,-7.237041803E-1,8.081600475E-1
5.795361579E1,3.971005313E-1,-6.574753998E-1,2.582750237E-1
5.796364379E1,-2.987336995E-1,-5.077317153E-1,-2.723989731E-1
5.797367179E1,5.378294539E-2,-3.982388015E-1,-8.571357411E-1
5.798369979E1,2.520686428E-1,-6.747414967E-1,-8.026426148E-1
5.799372779E1,1.938612007E-1,-1.077067356E0,-2.048572004E-1
5.800375579E1,3.822997302E-1,-1.375160602E0,7.697268838E-1
5.801378379E1,9.181284861E-1,-1.677126022E0,1.817530387E0
5.802381179E1,1.169539463E0,-2.080152962E0,2.643023336E0
5.803383979E1,9.541008492E-1,-2.251343356E0,2.806557094E0
5.804386779E1,7.416654380E-1,-1.899280455E0,1.887487645E0
5.805389579E1,5.745445595E-1,-1.092992686E0,2.718914348E-1
5.806392379E1,5.077796990E-1,-2.114316635E-1,-1.546480951E0
5.807395179E1,5.515687296E-1,5.016197670E-1,-3.285752789E0
5.808397979E1,6.851603580E-1,1.016219914E0,-4.905067828E0
5.809400779E1,7.021045657E-1,1.332093666E0,-5.757063282E0
5.810403579E1,5.367751278E-1,1.365823038E0,-5.423154523E0
5.811406379E1,8.680915229E-2,9.893461110E-1,-4.270937875E0
5.812409179E1,-2.959236373E-1,4.529362880E-1,-2.838412140E0
5.813411879E1,-2.315838364E-1,-7.973424062E-2,-1.370614246E0
5.814414679E1,-2.326095477E-4,-5.496249689E-1,-5.074506104E-2
5.815417471E1,3.352128700E-1,-8.114049599E-1,5.696462739E-1
5.816420271E1,4.227296815E-1,-5.217308266E-1,2.602127910E-2
5.817423071E1,2.501312776E-1,-7.711775780E-2,-1.279064975E0
5.818425871E1,-8.797289439E-2,1.523224528E-1,-2.758908134E0
5.819428671E1,-5.476075333E-1,1.639701064E-1,-3.734128979E0
5.820431471E1,-9.312402825E-1,1.145272203E-1,-3.936438548E0
5.821434271E1,-1.248862937E0,-2.682468653E-2,-3.888618264E0
5.822437071E1,-1.194297159E0,-5.018811375E-2,-3.187187444E0
5.823439871E1,-5.519511375E-1,8.360495120E-2,-1.848917071E0
5.824442671E1,-2.061511161E-1,2.531601718E-1,-9.731205261E-1
5.825445471E1,-4.659625688E-1,4.501962827E-1,-5.741199785E-1
5.826448271E1,-7.984294767E-1,5.905095778E-1,-7.088965452E-1
5.827451071E1,-8.540658067E-1,6.498919997E-1,-1.035253624E0
5.828453871E1,-1.085158879E0,8.983238205E-1,-1.485866375E0
5.829456671E1,-1.339786848E0,1.230336619E0,-2.086153813E0
5.830459471E1,-9.382830345E-1,1.461035150E0,-1.890770856E0
5.831462271E1,-6.333367780E-2,1.420594491E0,-4.664932036E-1
5.832465071E1,5.953118961E-1,1.377754427E0,1.296132413E0
5.833467871E1,1.195350170E0,1.182057183E0,3.074898099E0
5.834470671E1,1.511394295E0,4.304937972E-1,4.802997662E0
5.835473471E1,9.315958663E-1,-1.059114942E-1,5.713813766E0
5.836476271E1,8.020779200E-2,6.231129214E-2,5.482307296E0
5.837479071E1,-5.709669406E-1,1.582360344E-1,4.114256469E0
5.838481871E1,-9.480379444E-1,1.719483398E-1,2.396377255E0
5.839484671E1,-1.178029328E0,4.733573963E-1,1.183132047E0
5.840487471E1,-7.706967176E-1,7.850328478E-1,1.095505089E0
5.841490271E1,-8.104153186E-2,7.127988307E-1,1.794833835E0
5.842493071E1,1.818725996E-1,6.387189938E-1,3.253339918E0
5.843495871E1,4.228794068E-2,1.920114523E-1,4.751388382E0
5.844498671E1,-2.000968359E-1,-6.409391816E-1,5.393105682E0
5.845501471E1,-4.219685568E-1,-1.601386160E0,5.581203593E0
5.846504271E1,-8.556629737E-1,-2.258619485E0,5.233134048E0
5.847507071E1,-1.508132572E0,-2.111248016E0,3.781113696E0
5.848509871E1,-1.625014028E0,-1.314777284E0,2.343386278E0
5.849512671E1,-1.338545923E0,-7.110977295E-1,1.241187882E0
5.850515471E1,-9.430015182E-1,-3.886859129E-1,2.149073946E-1
5.851518271E1,-7.602052778E-1,-1.025310726E-1,-4.432464284E-1
5.852521071E1,-5.415360039E-1,8.282025486E-2,-7.277637559E-1
5.853523871E1,-1.334587504E-1,1.228459078E-1,-8.998303556E-1
5.854526671E1,2.509952402E-1,1.485448591E-1,-8.424902201E-1
5.855529471E1,4.259563579E-1,-4.248309150E-2,-7.113219702E-1
5.856532271E1,3.154040017E-1,-4.908623520E-1,-4.713072163E-1
5.857535071E1,-6.330400318E-2,-9.819786192E-1,-6.016866767E-1
5.858537871E1,-5.990882472E-1,-1.112813870E0,-1.112224032E0
5.859540671E1,-8.130984597E-1,-9.177259053E-1,-1.819208538E0
5.860543471E1,-7.211398108E-1,-6.986756122E-1,-2.521190751E0
5.861546271E1,-3.772857428E-1,-2.478662489E-1,-3.245331572E0
5.862548971E1,3.297566503E-2,1.354009031E-1,-3.771697340E0
5.863551771E1,3.538864283E-1,3.638058642E-1,-3.773218786E0
5.864554571E1,5.818777719E-1,5.378409290E-1,-3.390046066E0
5.865557371E1,6.254004984E-1,5.773971967E-1,-2.968339611E0
5.866560171E1,5.588559683E-1,3.155468930E-1,-2.511491974E0
5.867562971E1,6.217109784E-1,-1.331500174E-1,-1.678394721E0
5.868565771E1,4.241962729E-1,-4.765333115E-1,-1.232962019E0
5.869568571E1,-4.532710411E-2,-2.941823365E-1,-1.769390845E0
5.870571371E1,-1.616680576E-1,7.062091649E-2,-2.532495757E0
5.871574171E1,5.580005206E-2,3.549273057E-1,-3.269697504E0
5.872576971E1,3.125414973E-1,6.886203016E-1,-3.922201163E0
5.873579771E1,4.812915563E-1,7.966148664E-1,-4.029029208E0
5.874582571E1,4.782723465E-1,7.142531794E-1,-3.459319199E0
5.875585371E1,4.249974145E-1,5.661261038E-1,-2.899599159E0
5.876588171E1,3.897615813E-1,5.278910145E-1,-2.599924679E0
5.877590971E1,3.698567091E-1,4.683233821E-1,-2.361527849E0
5.878593771E1,3.098775789E-1,3.805144291E-1,-2.076145134E0
5.879596571E1,1.201284874E-1,3.937018007E-1,-1.613912212E0
5.880599371E1,4.363258101E-2,4.340793099E-1,-9.896061659E-1
5.881602171E1,1.186022910E-1,4.137140425E-1,-6.135880995E-1
5.882604971E1,1.526009265E-1,5.053568687E-1,-5.574086362E-1
5.883607771E1,6.375570059E-2,7.501616617E-1,-3.894929749E-1
5.884610571E1,2.138279255E-1,1.032858020E0,3.414189219E-2
5.885613371E1,4.731768635E-1,1.040385141E0,6.674976736E-1
5.886616171E1,5.792412624E-1,9.516113971E-1,1.553495856E0
5.887618971E1,5.510213571E-1,6.987902176E-1,2.745053741E0
5.888621771E1,1.528177485E-1,3.537949924E-1,4.313300368E0
5.889624571E1,-2.307874091E-1,3.964612480E-1,4.941763199E0
5.890627371E1,-1.916043034E-1,4.376741780E-1,4.223748506E0
5.891630171E1,1.444441337E-2,5.824290182E-1,3.403763049E0
5.892632971E1,1.731637567E-1,7.335979615E-1,3.341449857E0
5.893635771E1,1.620118008E-1,6.439078130E-1,3.965984529E0
5.894638571E1,1.329030091E-1,1.775518727E-1,5.058121036E0
5.895641371E1,1.821524986E-1,-4.669609809E-1,5.805885193E0
5.896644171E1,1.168153819E-1,-1.005925891E0,5.816151150E0
5.897646971E1,-1.507454222E-1,-1.749510604E0,5.712273025E0
5.898649771E1,-4.473326088E-1,-2.145160697E0,5.259019087E0
5.899652471E1,-4.357670356E-1,-1.735280528E0,3.800894827E0
5.900655271E1,-2.857545253E-1,-1.058660175E0,2.095199456E0
5.901658071E1,6.094969489E-2,-6.479673886E-1,7.145893943E-1
5.902660871E1,3.324601836E-1,-4.940251109E-1,-3.038675183E-1
5.903663671E1,1.563437292E-1,-4.106192574E-1,-6.610815239E-1
5.904666471E1,1.464380343E-2,-4.133861598E-1,1.035079962E-1
5.905669271E1,3.280800343E-1,-6.612277043E-1,9.447410649E-1
5.906672071E1,5.412740486E-1,-9.063266122E-1,1.188805600E0
5.907674871E1,4.838193442E-1,-1.168633437E0,1.621866179E0
5.908677671E1,4.944830575E-1,-1.473050594E0,1.827888145E0
5.909680471E1,5.700953400E-1,-1.467573507E0,1.161439462E0
5.910683271E1,2.967018286E-1,-9.987291379E-1,-6.905386269E-2
5.911686071E1,1.709742668E-1,-5.482815711E-1,-1.336094624E0
5.912688871E1,3.579386949E-1,-2.621347708E-1,-2.408501456E0
5.913691671E1,6.106688040E-1,9.328560144E-2,-3.436990437E0
5.914694542E1,6.603980575E-1,3.846127425E-1,-4.199234639E0
5.915697342E1,4.396418392E-1,4.680371609E-1,-4.474957754E0
5.916700142E1,1.131343404E-1,3.644122204E-1,-4.358291768E0
5.917702942E1,-7.678804792E-2,1.377972382E-1,-4.187555410E0
5.918705742E1,-2.833452532E-1,-1.735604171E-1,-4.056802313E0
5.919708542E1,-4.616731976E-1,-3.208469555E-1,-3.788253731E0
5.920711342E1,-5.104628035E-1,-3.176037973E-1,-3.589696321E0
5.921714142E1,-4.493389347E-1,-1.338401350E-1,-3.782170873E0
5.922716942E1,-2.314562575E-1,2.215742438E-1,-4.114413759E0
5.923719742E1,5.576197207E-3,5.311495216E-1,-4.253780390E0
5.924722542E1,5.591933526E-2,7.122114779E-1,-4.163853137E0
5.925725342E1,4.428220667E-2,9.230514032E-1,-4.007779257E0
5.926728142E1,-1.354565978E-1,9.381028672E-1,-3.638996535E0
5.927730942E1,-1.489166690E-1,8.744790213E-1,-2.931781649E0
5.928733742E1,1.828073502E-2,9.810911581E-1,-2.463585151E0
5.929736542E1,3.476684991E-1,1.250213205E0,-1.963120210E0
5.930739342E1,7.279421691E-1,1.453843075E0,-1.318262955E0
5.931742042E1,7.998388018E-1,1.661769187E0,-5.686195028E-1
5.932744842E1,6.436280968E-1,1.842286767E0,1.246164447E-1
5.933747642E1,4.407217468E-1,1.680109563E0,7.939700246E-1
5.934750442E1,3.599040172E-1,1.365193292E0,1.247918027E0
5.935753242E1,3.796322304E-1,1.277361243E0,1.185286746E0
5.936756042E1,5.449167178E-1,1.416155431E0,8.185622442E-1
5.937758842E1,9.930595315E-1,1.646720939E0,7.258125401E-1
5.938761642E1,1.335390619E0,1.878485564E0,1.138629473E0
5.939764442E1,1.491206491E0,1.757589995E0,1.901306369E0
5.940767242E1,1.182970079E0,1.323011917E0,3.043718407E0
5.941770042E1,6.929110616E-1,9.244291534E-1,4.350093387E0
5.942772842E1,1.900869144E-1,3.673055689E-1,5.223745759E0
5.943775642E1,-3.806131008E-1,3.374515861E-2,4.974659634E0
5.944778442E1,-6.344849519E-1,-5.082443699E-2,4.026764581E0
5.945781242E1,-5.769503233E-1,7.615457520E-2,3.686436165E0
5.946784042E1,-4.737453590E-1,3.858386113E-1,4.517456487E0
5.947786842E1,-1.198065251E-1,3.696204816E-1,5.569553016E0
5.948789642E1,7.014714584E-2,-1.019890358E-1,5.741262935E0
5.949792442E1,-2.527811991E-1,-5.302551900E-1,5.659988977E0
5.950795242E1,-7.638429768E-1,-8.416545068E-1,5.739809902E0
5.951798042E1,-9.619834075E-1,-1.333104796E0,5.075959722E0
5.952800842E1,-9.967019083E-1,-1.967239865E0,3.390871108E0
5.953803642E1,-1.371071791E0,-2.078330823E0,2.008908586E0
